word, corpus, audience_love_ratio, audience_hate_ratio, critics_hate_ratio, critics_love_ratio
sequence,0.000243500176977,1.49609223893,0.507552096384,1.13866169941,0.697837416462
basically,0.000150618666171,1.48841997104,1.36757092637,1.22722427603,1.12817048995
appreciate,7.53093330856e-05,1.48841997104,1.09405674109,2.45444855206,1.12817048995
away,0.00050959315388,1.484753912,1.29346609785,0.725452774009,1.00034821769
doing,0.000303747643445,1.47611897955,1.35626868731,0.608540963322,0.559423383444
these,0.00136811955106,1.47476474195,0.84312629589,0.337768149367,0.558910150983
bad,0.000722969597622,1.47291559634,1.4245530483,2.55671724173,0.705106556216
future,0.000190783643817,1.46883549774,0.863729006127,0.484430635276,0.445330456558
place,0.000499551909468,1.45850198168,1.73179835902,0.370017369658,1.02045571955
attempt,0.000173211466097,1.45606301515,1.66486895384,2.13430308875,1.96203563469
add,0.000115474310731,1.45606301515,0.713515265931,4.00181829141,0.735763363008
date,5.77371553657e-05,1.45606301515,1.42703053186,1.60072731656,4.41458017805
saying,0.000135556799554,1.44707497185,2.73514185274,0.681791264462,1.25352276661
points,0.000135556799554,1.44707497185,1.21561860122,2.04537379339,0.626761383303
general,0.000135556799554,1.44707497185,1.21561860122,0.681791264462,2.50704553321
wants,0.000348933243297,1.44558774166,1.29870044806,0.794605646352,0.973960135205
until,0.000253541421388,1.43684106116,0.97490204652,2.18713237313,2.3457010187
hope,0.0001757217772,1.43526211493,0.937762920938,0.525953261157,3.38451146984
entirely,0.0001757217772,1.43526211493,1.17220365117,1.57785978347,0.967003277097
actors,0.000547247820422,1.43379905467,0.752791335616,1.51995667215,1.86303383661
looks,0.000293706399034,1.43117304908,0.841582108534,1.57336445645,0.289274484602
poor,0.000117984621834,1.425082951,0.69833409006,0.783334644276,0.72010882337
case,0.000198314577126,1.41305693453,1.03866146306,0.466034535202,1.28525752019
tries,0.000218397065948,1.41143273116,0.943152363013,1.26954235452,0.389024306878
were,0.00101416568555,1.40920950229,0.8124183721,1.00243567102,0.670200291057
maybe,0.000258562043594,1.40894123473,1.11530056131,1.07233189168,0.657186693173
clearly,0.00029872702124,1.40711972052,1.51696943093,0.928152813806,0.284412728558
once,0.000441814754102,1.39539372285,0.466217361262,1.25511573685,0.961508940295
am,0.00014057742176,1.39539372285,0.293050912793,0.657441576446,0.604377048185
hardly,0.000100412444114,1.39539372285,0.820542555821,2.76125462107,1.69225573492
sequel,0.000261072354697,1.39539372285,0.473389936051,2.47804901891,1.62716897588
playing,0.000180742399406,1.39539372285,0.911713950912,0.511343448347,0.940142074955
becoming,0.000160659910583,1.39539372285,0.256419548694,0.57526137939,1.05765983432
stay,8.03299552914e-05,1.39539372285,0.512839097388,1.15052275878,1.05765983432
flashbacks,6.02474664685e-05,1.39539372285,0.683785463184,3.06806069008,1.41021311243
lesson,4.01649776457e-05,1.39539372285,1.02567819478,2.30104551756,2.11531966865
plain,4.01649776457e-05,1.39539372285,1.02567819478,2.30104551756,2.11531966865
sum,2.00824888228e-05,1.39539372285,2.05135638955,4.60209103512,4.2306393373
toll,2.00824888228e-05,1.39539372285,2.05135638955,4.60209103512,4.2306393373
curiosity,2.00824888228e-05,1.39539372285,2.05135638955,4.60209103512,12.6919180119
it\s,0.00179487243854,1.38953892402,0.780376137005,0.205967710663,0.568029897036
makes,0.000928815108056,1.38785105408,0.798365729988,0.796037368237,1.00620611265
being,0.00157647537259,1.38650586475,1.17593678382,0.469002908038,0.215573978971
overall,0.000343912621091,1.38520836721,0.598936172132,0.268735242927,0.49408926567
over,0.000991572885628,1.38479579584,1.70340479943,0.372827628162,0.514103008077
nothing,0.000647660264537,1.38457671725,1.20855105121,1.28430447492,0.78709569066
black,0.000223417688154,1.3797151417,0.368783171156,0.41367110428,0.760564375245
had,0.00111959875187,1.37662160999,0.993482018259,0.495292308712,0.227657722186
dull,0.000163170221686,1.37392612712,1.00989853024,5.66411204322,1.56208221685
hate,0.000143087732863,1.37091313122,0.863729006127,0.645907513701,0.593773942077
mark,0.00012300524404,1.36691629994,0.669830657813,0.751361801652,1.381433253
know,0.000820871730634,1.36552290921,0.853163513698,0.675536298733,0.103501879812
so,0.00311278576754,1.35938356226,1.27051750579,1.03918184664,0.709655630773
recommend,0.000248520799183,1.35310906458,1.65766172893,0.743772288504,1.02560953631
predecessor,8.28402663942e-05,1.35310906458,0.497298518679,1.11565843276,1.02560953631
few,0.000810830486222,1.3478725744,1.01615177191,0.911869431107,0.628701821023
chance,0.000145598043966,1.34727669793,0.848837126711,0.634771177258,4.08475522222
throughout,0.000667742753359,1.34293531222,0.987118864146,0.276817505872,0.127237273302
exactly,0.00033387137668,1.34293531222,1.97423772829,1.10727002349,0.763423639813
soon,0.000125515555143,1.33957797394,1.31286808931,0.736334565619,0.676902293968
genres,6.27577775714e-05,1.33957797394,0.656434044657,2.94533826248,2.70760917587
audience,0.000547247820422,1.33138483648,0.828070469177,0.844420373417,0.621011278869
time,0.00173211466097,1.32663519158,0.808650634722,0.747006081063,1.03006870821
help,0.000338891998885,1.32303997426,1.09405674109,0.818149517355,0.501409106643
no,0.00148359386179,1.32220048189,1.22178925401,0.996730376473,0.973548138532
me,0.00156894443928,1.32171693429,1.28661072753,0.647974417745,0.324913101105
picture,0.000233458932566,1.32037255496,0.176460764693,1.18763639616,0.727851928998
truly,0.000426752887485,1.31331173916,1.06187860165,0.649706969664,1.19453345994
couple,0.000170701154994,1.31331173916,2.4133604583,1.62426742416,0.995444549953
notion,4.26752887485e-05,1.31331173916,1.93068836664,2.16568989888,1.99088909991
protect,4.26752887485e-05,1.31331173916,3.86137673328,2.16568989888,1.99088909991
new,0.000876098574896,1.31143020371,0.846404928641,0.738444406781,1.26070627816
whole,0.00049202097616,1.30996145411,1.67457664453,1.31488315289,0.172679156624
original,0.000602474664685,1.30236747466,0.888921102139,0.613612138016,0.705106556216
whatever,0.000150618666171,1.30236747466,0.547028370547,1.22722427603,1.12817048995
various,0.000150618666171,1.30236747466,0.547028370547,0.613612138016,0.564085244973
towards,0.000107943377423,1.29804067242,0.763295400764,0.856202983278,0.78709569066
are,0.00414954425302,1.296627198,0.943152363013,0.824088896791,0.859948467836
becomes,0.000326340443371,1.28805574417,1.00989853024,0.283205602161,0.260347036141
delivered,6.52680886742e-05,1.28805574417,0.631186581401,1.41602801081,5.20694072283
least,0.000479469420645,1.28580782839,1.11696892415,1.73481965722,1.06319732037
work,0.000763134575268,1.28523106052,0.593813691713,0.968861270552,1.00199352725
main,0.000348933243297,1.28496688148,0.944509416772,0.794605646352,0.243490033801
done,0.000394118843148,1.27985156746,1.25433256941,0.938005816075,0.215573978971
movie,0.00516873056078,1.27950624028,0.97237680243,1.21589971982,0.706818811088
between,0.000768155197474,1.27683085751,1.07260464813,1.68442547691,0.884839599958
seriously,0.0001757217772,1.27578854661,0.937762920938,2.10381304463,1.93400655419
choice,8.78608885999e-05,1.27578854661,0.468881460469,1.05190652231,0.967003277097
stuck,8.78608885999e-05,1.27578854661,0.937762920938,2.10381304463,1.93400655419
interesting,0.000572350931451,1.27299076471,1.22361609201,0.645907513701,1.33599136967
during,0.000286175465725,1.27299076471,0.575819337418,0.645907513701,0.593773942077
three,0.000286175465725,1.27299076471,0.575819337418,0.645907513701,0.890660913115
they,0.00284167216843,1.27212572613,1.55120235818,0.422806950223,0.179391067306
issues,0.000198314577126,1.27175124108,1.24639375568,0.466034535202,0.856838346795
make,0.0013229339512,1.27094684434,0.747363238698,1.11777543168,0.963333435438
top,0.000220907377051,1.26853974805,1.30540861153,0.418371912284,1.53841430447
using,0.000110453688526,1.26853974805,0.37297388901,0.836743824567,0.769207152236
experience,0.000353953865503,1.26674040089,1.04750113509,0.261111548092,0.480072548913
along,0.000353953865503,1.26674040089,0.58194507505,0.522223096184,2.64039901902
talent,0.000133046488451,1.2637528056,0.928916100929,1.38931050117,2.55434827912
change,0.000133046488451,1.2637528056,2.16747090217,0.694655250584,2.55434827912
offer,0.000133046488451,1.2637528056,0.928916100929,1.38931050117,1.27717413956
dialogue,0.000311278576754,1.26035562064,0.529382294078,2.07836369328,1.36472236687
potential,0.000155639288377,1.26035562064,1.3234557352,0.59381819808,2.72944473374
only,0.00133548550672,1.25900185521,0.956271399641,0.830452517616,0.763423639813
can\t,0.000178232088303,1.25781969384,2.08024873307,1.55563640624,0.953383512631
wasnt,0.000200824888228,1.25585435057,2.05135638955,0.920418207024,0.42306393373
unique,0.000200824888228,1.25585435057,1.43594947269,0.460209103512,0.42306393373
better,0.000938856352468,1.25361575101,1.14086130756,1.47660674924,0.452474795433
find,0.000763134575268,1.24851017308,1.34957657207,0.484430635276,0.779328298976
thing,0.000584902486965,1.24567336632,1.76082093524,1.26409367488,0.435774008992
element,0.000112963999628,1.24034997587,1.45874232146,1.63629903471,1.50422731993
forced,0.000112963999628,1.24034997587,1.09405674109,1.63629903471,0.752113659964
suffers,9.03711997028e-05,1.24034997587,1.36757092637,2.04537379339,0.940142074955
cold,6.77783997771e-05,1.24034997587,0.607809300608,2.72716505785,2.50704553321
postapocalyptic,2.25927999257e-05,1.24034997587,5.47028370547,4.09074758677,3.76056829982
hungry,2.25927999257e-05,1.24034997587,1.82342790182,4.09074758677,3.76056829982
all,0.00348431181076,1.23052011295,1.08775093855,1.08752583539,1.04851580117
scenes,0.000524655020497,1.22848059811,1.09929146234,0.704626378583,0.647753391357
didnt,0.00045687662072,1.22671975635,1.53288169769,0.606869147488,0.371924337345
based,0.00022843831036,1.22671975635,0.180339023257,1.61831772664,0.371924337345
played,0.00022843831036,1.22671975635,0.541017069772,0.404579431659,1.11577301203
far,0.000662722131154,1.22625508978,0.808110092854,1.25511573685,1.15381072835
dark,0.000434283820794,1.22601066979,0.664022877543,1.27688074963,1.76072851032
even,0.00214882630404,1.22585990606,0.920234642042,1.11826511134,1.06754450567
him,0.000986552263422,1.22141333502,1.96262087143,0.374724969781,0.258359654186
i,0.00813340797325,1.21967747627,1.65628034416,0.249990130303,0.198474438046
simply,0.000414201331971,1.21779815813,0.795677629887,0.669395059654,1.23073144358
villain,0.000138067110657,1.21779815813,0.298379111208,0.669395059654,0.615365721789
fan,0.000230948621463,1.21338584596,1.24865171538,0.400181829141,0.735763363008
purpose,0.000115474310731,1.21338584596,1.0702728989,0.800363658282,2.94305345203
again,0.00050959315388,1.20979948385,1.13178283562,0.544089580507,1.33379762358
anything,0.000602474664685,1.20934122647,1.16243528741,1.07382124153,0.84612786746
he,0.00299480114571,1.20707990108,1.36183927957,0.308606272263,0.425546287071
enjoy,0.000278644532417,1.20682700355,1.33060954998,0.663364473531,0.304910943229
equally,9.28815108056e-05,1.20682700355,1.33060954998,0.995046710296,0.914732829686
found,0.000604984975788,1.20432321308,1.77046526567,0.763832536949,0.280872321148
cant,0.000512103464982,1.20386909423,1.36757092637,1.08284494944,0.497722274976
instead,0.000303747643445,1.19934667088,0.813761212385,0.912811444983,1.39855845861
past,0.00028115484352,1.19605176245,0.87915273838,0.986162364669,0.302188524093
finding,0.00014057742176,1.19605176245,0.586101825586,0.657441576446,0.604377048185
music,0.00021086613264,1.19605176245,0.390734550391,1.75317753719,0.402918032124
long,0.000610005597994,1.19441108787,1.28315296795,0.909055019283,0.557121229603
seem,0.000376546665428,1.19073597683,0.547028370547,0.490889710413,0.676902293968
running,0.000188273332714,1.19073597683,0.656434044657,1.47266913124,1.35380458794
this,0.011128209119,1.18858711877,1.27347908505,0.913566458585,0.618419645966
proves,0.000117984621834,1.18756912583,0.34916704503,1.56666928855,2.88043529348
quite,0.000876098574896,1.18348579359,1.69280985728,0.63295234867,0.969774060126
shows,0.000213376443743,1.18198056524,1.15841301998,0.433137979776,2.38906691989
rest,0.000213376443743,1.18198056524,1.73761952997,0.866275959552,1.59271127992
turns,0.000261072354697,1.18071776549,1.10457651745,1.41602801081,0.97630138553
every,0.000833423286148,1.17683807951,0.543733018918,1.21983135871,0.71360181593
film,0.00748323739761,1.17585677015,1.11204022996,0.827480977801,0.885581666043
taking,0.000190783643817,1.17506839819,1.51152576072,0.484430635276,0.445330456558
leads,0.000190783643817,1.17506839819,0.647796754596,0.968861270552,1.33599136967
read,9.53918219085e-05,1.17506839819,1.72745801225,1.9377225411,0.890660913115
behavior,4.76959109542e-05,1.17506839819,0.863729006127,1.9377225411,7.12528730492
you,0.00434283820794,1.1743891679,1.20472722069,1.17047402049,0.782546004587
still,0.00107943377423,1.16823660518,1.41209649141,0.342481193311,0.865805259726
down,0.000720459286519,1.16687976824,0.800529322752,1.28281283209,0.943417831314
final,0.000336381687783,1.16629923104,0.612345190911,1.64851022154,1.51545289694
that,0.0140878659092,1.16365691785,1.20478807198,0.892208668249,0.856380307764
given,0.000361484798811,1.16282810238,1.93739214569,1.27835862087,0.705106556216
others,0.000240989865874,1.16282810238,1.36757092637,0.76701517252,1.05765983432
end,0.00106186159651,1.16117870081,1.24148282677,0.609260278881,0.560084640399
can,0.00198565608236,1.15724182325,1.18257713481,0.977435264096,0.470665311861
arent,0.000145598043966,1.15480859822,1.13178283562,2.53908470903,2.33414584127
touch,7.27990219828e-05,1.15480859822,1.69767425342,1.26954235452,2.33414584127
things,0.000680294308874,1.15338816944,1.02946298516,0.679275429538,0.749338332806
did,0.000632598397919,1.15175354902,1.4978157765,0.292196256198,0.268612021416
times,0.000559799375937,1.15135625563,0.0735912606118,0.825487181187,0.910630888746
already,0.000243500176977,1.1508401838,0.676736128512,3.03643119843,0.348918708231
rather,0.000414201331971,1.1501427049,0.497298518679,1.56192180586,1.23073144358
what,0.00256051732491,1.14914777176,1.43192720526,0.685801801312,0.763174154964
able,0.000341402309988,1.14914777176,0.603340114574,1.08284494944,0.248861137488
more,0.0033412240779,1.14902443294,1.02336637315,1.13409906801,1.01713342444
like,0.00356213145495,1.14856932226,1.087117692,0.959985163069,0.763244306095
minutes,0.000439304443,1.14820969195,1.68797325769,0.841525217851,1.16040393252
killing,9.79021330113e-05,1.14493843926,2.10395527134,0.944018673871,6.07476417663
be,0.00551515349297,1.14324474335,1.05322257962,1.00546367631,0.893498703917
characters,0.00188775394935,1.14303528361,0.763802911004,0.391667322138,1.12517003652
old,0.000441814754102,1.14168577324,0.466217361262,0.209185956142,0.384603576118
before,0.000662722131154,1.14168577324,1.2432462967,0.836743824567,0.641005960197
seen,0.000712928353211,1.13989909754,0.982339679504,0.648181835932,0.834210573552
first,0.00125515555143,1.13864127785,0.951829364752,0.662701109057,0.541521835174
get,0.0014032639065,1.13828182043,0.998155524076,0.987926519167,1.02927898009
also,0.00155137226156,1.13799099728,0.876307583887,0.476591951857,0.657186693173
very,0.00224170781485,1.13756621527,1.32315932854,0.824562783448,0.682208358982
any,0.0010593512854,1.13747734754,0.894430274118,0.785190887509,0.481210161588
been,0.00155890319487,1.13249345623,1.40060404053,0.296430984549,0.763013857935
dramatic,0.000173211466097,1.13249345623,0.475676843954,2.13430308875,3.92407126938
mystery,0.000173211466097,1.13249345623,1.18919210989,1.06715154438,0.490508908672
must,0.000273623910211,1.1265564001,1.20446613699,0.675536298733,0.310505639435
would,0.00139322266208,1.12637186998,1.21233314554,0.663364473531,0.670804075103
action,0.000896181063719,1.12569577642,0.551625247611,0.825024723383,0.948042428526
sense,0.000622557153508,1.12531751843,0.992591801396,0.7422727476,1.22825013018
yes,0.000348933243297,1.12434602129,1.06257309387,0.529737097568,0.243490033801
everyone,0.000424242576382,1.12292039235,0.776845023263,0.217850463201,0.801067803512
idea,0.000401649776457,1.11631497828,1.8462207506,1.38062731054,0.634595900595
behind,0.000251031110285,1.11631497828,0.328217022328,1.10450184843,0.338451146984
whether,0.000251031110285,1.11631497828,1.64108511164,1.10450184843,0.338451146984
lines,0.000125515555143,1.11631497828,0.328217022328,0.736334565619,2.0307068819
expectations,0.000100412444114,1.11631497828,2.05135638955,0.920418207024,3.38451146984
young,0.000451855998514,1.11631497828,0.273514185274,1.63629903471,0.376056829982
obvious,0.000225927999257,1.11631497828,1.64108511164,0.409074758677,1.12817048995
capable,7.53093330856e-05,1.11631497828,0.547028370547,1.22722427603,1.12817048995
day,0.000406670398663,1.10253331188,0.303904650304,0.227263754821,0.208920461101
see,0.00111959875187,1.10129728799,1.32464269101,0.742938463069,0.607087259164
have,0.00376797696539,1.10069698058,1.33385998415,0.662259602656,0.789193214153
pacing,0.000128025866246,1.0944264493,1.28712557776,0.72189663296,0.663629699968
take,0.000743052086445,1.09368697197,0.942515097903,0.995046710296,1.0290744334
on,0.005100952161,1.09324153877,0.961068544712,1.12334505582,1.0826439249
since,0.000358974487708,1.09289578293,2.18046273575,1.02983855331,0.710037371295
probably,0.000358974487708,1.09289578293,1.49189555604,1.28729819164,1.65675386635
absolutely,0.000205845510434,1.08908778369,1.40092631482,1.79593796492,0.8254906024
under,0.000180742399406,1.08530622889,0.227928487728,1.02268689669,0.470071037478
quickly,0.000180742399406,1.08530622889,1.36757092637,1.02268689669,0.470071037478
most,0.00152375883943,1.08505080261,0.757007959242,1.33437894923,0.836370214952
within,0.000233458932566,1.08030481769,1.05876458816,0.39587879872,1.455703858
four,7.78196441885e-05,1.08030481769,2.64691147039,1.18763639616,4.36711157399
act,0.000441814754102,1.07825878584,0.839191250272,0.627557868425,0.769207152236
to,0.0246462344078,1.07788408985,1.05137760768,0.862481921432,0.889390873109
big,0.000572350931451,1.07714603168,0.863729006127,0.807384392126,1.03910439863
should,0.000702887108799,1.0764465862,1.17220365117,0.920418207024,0.84612786746
many,0.001147212174,1.07478903817,0.96956888434,0.966741224008,0.74059331944
from,0.00376044603208,1.07309317004,0.996920862212,0.712740400633,0.971521983999
everything,0.000602474664685,1.06980185419,0.888921102139,0.76701517252,0.564085244973
feels,0.00102420692996,1.06706578806,0.643562788879,1.26331910768,1.32725939994
your,0.00100161413004,1.06315712217,0.658079242764,1.38408752936,0.933073337549
tell,0.0002635826658,1.06315712217,2.03181966203,1.05190652231,0.322334425699
against,0.0002635826658,1.06315712217,0.937762920938,1.05190652231,2.57867540559
surface,0.00010543306632,1.06315712217,0.781469100782,0.876588768594,3.22334425699
begins,0.00010543306632,1.06315712217,0.781469100782,1.75317753719,1.61167212849
whats,0.00010543306632,1.06315712217,1.17220365117,1.75317753719,2.41750819274
hallmark,5.271653316e-05,1.06315712217,0.781469100782,1.75317753719,1.61167212849
their,0.00238479554771,1.05756155837,1.29559350919,0.465053409865,0.356264365246
needed,0.000185763021611,1.0559736281,0.44353651666,0.497523355148,0.457366414843
line,0.000185763021611,1.0559736281,1.10884129165,1.99009342059,0.457366414843
fairly,0.000133046488451,1.053127338,0.928916100929,0.694655250584,1.91576120934
up,0.00226681092588,1.05079483006,0.999553501,0.89697455391,0.862057185009
after,0.000853505774971,1.05064939132,1.64108511164,0.216568989888,0.398177819981
