word, corpus, audience_love_ratio, audience_hate_ratio, critics_hate_ratio, critics_love_ratio
fatal,1.0912543241e-05,2.34714102457,0.853944764904,2.91626091292,2.95858287461
cgi,0.000183954300347,2.33222275535,0.151973220873,0.518995586198,0.263263730368
novels,1.92268619007e-05,2.3312819636,0.969342706108,1.65517511274,0.839597842794
remotely,3.58554992203e-05,2.32162862213,0.519792465594,2.66267300745,0.450219133093
breaks,4.15715932989e-05,2.31046694606,0.672481502362,1.14827773446,0.388314002292
beach,2.49429559793e-05,2.31046694606,0.373600834646,1.2758641494,2.58876001528
substandard,8.31431865977e-06,2.31046694606,2.24160500787,5.74138867231,1.94157001146
advances,8.31431865977e-06,2.31046694606,2.24160500787,1.9137962241,1.94157001146
earth,0.00010912543241,2.28846249896,0.512366858943,0.874878273876,0.14792914373
misguided,2.80608254767e-05,2.28194266278,0.664179261592,3.40230439841,2.30112001358
channel,2.80608254767e-05,2.28194266278,0.332089630796,1.7011521992,0.575280003396
police,0.000101330758666,2.27492130074,1.10355938849,0.62811773509,0.477924925898
ages,3.68947890527e-05,2.25623063278,0.252575212155,0.862556044666,0.875073807983
didn\t,0.000159011344368,2.25509627851,0.996268892389,0.300203329271,0.203040001199
grade,9.40557298387e-05,2.24664189231,0.693535251055,0.338350713654,0.171630498251
witch,7.43092230217e-05,2.24045279618,1.12864028368,2.14131046054,1.52067021877
uninspired,5.14448467073e-05,2.24045279618,0.181139798616,2.7837035987,1.88273455657
facial,2.8580470393e-05,2.24045279618,0.326051637509,0.556740719739,1.12964073394
buildings,1.14321881572e-05,2.24045279618,0.815129093772,1.39185179935,1.41205091743
ominous,1.14321881572e-05,2.24045279618,0.815129093772,1.39185179935,2.82410183485
oeuvre,5.71609407859e-06,2.24045279618,1.63025818754,2.7837035987,5.64820366971
supplying,5.71609407859e-06,2.24045279618,1.63025818754,2.7837035987,2.82410183485
homicidal,5.71609407859e-06,2.24045279618,1.63025818754,2.7837035987,2.82410183485
creatures,6.5994904362e-05,2.23163211588,0.706017325315,0.241108185714,0.978428982154
unoriginal,4.31305280476e-05,2.22695609259,0.432116628024,1.47569829328,0.748557112853
bag,3.7414433969e-05,2.22489409621,1.24533611549,2.126440249,1.72584001019
broke,2.02661517332e-05,2.21172904239,0.919632823743,0.785147168863,1.59308308633
murray,2.91001153092e-05,2.20044471054,0.960687860518,2.18719568469,4.9926086009
dead,0.000175120336771,2.19391520101,1.27711620627,1.27207820237,0.737450924235
repeat,2.33840212306e-05,2.19066495627,1.99253778478,0.680460879681,0.690336004075
marketing,2.33840212306e-05,2.19066495627,1.19552267087,1.36092175936,0.690336004075
basically,0.000169923887609,2.18564049536,0.822607342339,0.468207027304,0.475001837666
don\t,0.000302433341249,2.18078437979,1.54062199854,0.315677727687,0.266882475802
sex,0.000193827553756,2.18038703757,0.961546384075,1.14930389866,1.49912108124
stayed,1.7667927152e-05,2.17455712571,1.05487294488,1.80121997563,0.913680005394
deranged,8.83396357601e-06,2.17455712571,1.05487294488,1.80121997563,3.65472002157
spirals,8.83396357601e-06,2.17455712571,1.05487294488,1.80121997563,3.65472002157
you\re,0.000114841526488,2.17455712571,0.405720363416,0.692776913703,0.562264618704
comment,2.07857966494e-05,2.15643581633,1.34496300472,1.53103697928,1.55325600917
disgusting,2.07857966494e-05,2.15643581633,0.448321001575,0.765518489641,0.776628004585
accent,4.78073322937e-05,2.14304180505,0.974610872989,0.665668251862,0.675328699639
suck,1.19518330734e-05,2.14304180505,2.33906609517,1.33133650372,1.35065739928
evidence,5.09252017911e-05,2.13757486167,0.365976327816,1.56228263192,1.5849551114
fantasy,0.0001408237723,2.13711087754,0.595555574048,2.14684152077,1.2609458377
cheesy,8.98985705088e-05,2.1368480426,0.414632140185,2.30098043129,0.53870150607
campy,2.70215356443e-05,2.13273871944,0.344862308904,1.76658112994,2.38962462949
rule,2.70215356443e-05,2.13273871944,0.344862308904,1.17772075329,0.597406157373
exist,6.02788102834e-05,2.12456730673,0.927560692914,1.3198594649,0.803408280605
moviegoers,3.01394051417e-05,2.12456730673,0.309186897638,2.11177514384,1.07121104081
interview,3.94930136339e-05,2.10779440694,0.235958421882,0.402904468232,0.40875158136
trailer,6.70341941944e-05,2.10150998712,1.11211411243,1.42422044584,0.481629770285
fever,2.44233110631e-05,2.0974451709,4.57859746289,2.60602039027,3.96576002341
mistake,3.68947890527e-05,2.08267443026,1.01030084862,0.431278022333,0.875073807983
universe,9.56146645874e-05,2.07607174864,0.292383261897,0.332834125931,0.675328699639
jokes,0.000200582937667,2.07503076331,0.232290674391,2.85582027224,0.563357101771
magic,0.000111204012074,2.07294230675,0.418991590257,1.14470054526,1.74196935608
franchise,0.000273852870856,2.05764545228,0.476394233173,1.74311610545,0.589470971222
jump,8.10646069328e-05,2.0537483965,1.14954102968,0.588860376647,0.597406157373
onto,6.23573899483e-05,2.0537483965,0.298880667717,0.25517282988,1.03550400611
popcorn,3.7414433969e-05,2.0537483965,0.249067223097,1.7011521992,0.431460002547
mindless,3.11786949742e-05,2.0537483965,1.19552267087,1.53103697928,0.517752003056
desired,3.11786949742e-05,2.0537483965,2.09216467402,1.53103697928,1.55325600917
snippets,9.35360849225e-06,2.0537483965,1.99253778478,1.7011521992,1.72584001019
terrible,0.000199543647835,2.0537483965,2.00810448622,1.9137962241,0.64719000382
saw,0.000137186257886,2.0537483965,1.76611303651,0.579938249728,0.117670909786
bay,3.42965644716e-05,2.0537483965,0.815129093772,5.10345659761,0.470683639142
inconsistent,2.49429559793e-05,2.0537483965,1.12080250394,1.2758641494,1.29438000764
plausible,1.24714779897e-05,2.0537483965,0.747201669291,3.82759244821,2.58876001528
horrid,6.23573899483e-06,2.0537483965,1.49440333858,2.5517282988,5.17752003056
shred,6.23573899483e-06,2.0537483965,1.49440333858,2.5517282988,2.58876001528
solutions,6.23573899483e-06,2.0537483965,1.49440333858,2.5517282988,2.58876001528
badness,3.11786949742e-06,2.0537483965,2.98880667717,15.3103697928,5.17752003056
dumb,0.000122116555315,2.04500904162,1.06833940801,2.34541835124,0.660960003902
scare,3.79340788852e-05,2.02561485682,0.982621373315,0.419462186105,1.70219836621
darker,5.40430712885e-05,2.01425323503,0.862155772259,1.47215094162,1.79221847212
earn,2.54626008956e-05,2.01183516392,0.365976327816,1.24982610554,0.633982044559
obnoxious,2.54626008956e-05,2.01183516392,1.09792898345,1.24982610554,0.633982044559
stupidity,2.23447313981e-05,2.00598680589,0.417042792163,2.13633066877,1.44488931086
outlandish,2.23447313981e-05,2.00598680589,0.417042792163,2.13633066877,1.44488931086
naked,2.23447313981e-05,2.00598680589,1.66817116865,0.712110222922,1.44488931086
guy,0.000318022688736,1.9933440319,1.55300739108,0.600406658542,0.761400004495
hated,3.5335854304e-05,1.9933440319,1.58230941732,0.900609987813,0.456840002697
buddy,5.14448467073e-05,1.99151359661,0.181139798616,2.16510279899,0.627578185523
convoluted,5.14448467073e-05,1.99151359661,0.543419395848,1.54650199928,1.25515637105
supernatural,7.43092230217e-05,1.98193901201,1.88106713947,2.56957255264,3.25857904021
video,0.000113282591739,1.97838148287,0.658085873871,3.23062848839,0.997503859099
loser,1.29911229059e-05,1.97159846064,0.71731360252,2.44965916685,1.24260480734
ride",1.29911229059e-05,1.97159846064,0.71731360252,1.22482958343,4.97041922934
father,0.0002016222275,1.96905774098,1.29412247877,0.473516591531,0.240194228222
that\s,0.000293079732757,1.96635484771,1.01746610286,0.380044640247,0.826200004877
bright,7.17109984405e-05,1.96445498796,0.259896232797,1.7751153383,0.675328699639
lying,2.28643763144e-05,1.96039619666,0.815129093772,1.39185179935,0.706025458713
cringeworthy,2.28643763144e-05,1.96039619666,0.407564546886,0.695925899674,1.41205091743
technically,3.27376297229e-05,1.95595085381,0.853944764904,0.972086970973,0.986194291536
josh,4.26108831313e-05,1.95356554789,0.874772686,1.86711826742,0.378842929066
supposed,0.000124714779897,1.95106097668,0.89664200315,1.40345056434,0.64719000382
sign,2.96197602254e-05,1.94565637563,0.629222458351,1.61161787293,1.09000421696
can\t,0.000138225547719,1.94565637563,1.01125037949,1.03604006117,0.467144664412
wait,8.62610560951e-05,1.93002861358,1.18832072707,0.368924573321,0.935696391066
planning,1.66286373195e-05,1.92538912172,1.12080250394,0.956898112052,0.970785005731
bad,0.00085585517704,1.92281726011,1.38279944627,1.4873461851,0.679019020402
david,0.00019330790884,1.92124849995,0.867718067564,0.493882896543,0.584558713128
olivia,2.33840212306e-05,1.91683183674,0.797015113911,0.680460879681,2.07100801223
seconds,2.33840212306e-05,1.91683183674,1.19552267087,2.72184351872,0.690336004075
everywhere,2.33840212306e-05,1.91683183674,0.398507556955,1.36092175936,0.690336004075
deadly,3.01394051417e-05,1.91211057605,1.23674759055,1.58383135788,1.07121104081
purely,3.01394051417e-05,1.91211057605,0.309186897638,1.58383135788,1.07121104081
date,6.70341941944e-05,1.91046362465,0.97309984838,0.94948029723,1.44488931086
intended,6.07984551996e-05,1.89576775062,0.919632823743,1.30857861477,1.85859693405
grown,4.05323034664e-05,1.89576775062,0.919632823743,2.35544150659,0.398270771582
beating,2.02661517332e-05,1.89576775062,0.919632823743,1.57029433773,1.59308308633
erotic,2.70215356443e-05,1.89576775062,0.344862308904,6.47746414312,3.58443694424
curiously,1.35107678221e-05,1.89576775062,0.689724617807,3.53316225988,1.19481231475
paranoid,1.35107678221e-05,1.89576775062,1.37944923561,2.35544150659,2.38962462949
render,6.75538391107e-06,1.89576775062,1.37944923561,2.35544150659,2.38962462949
outset,6.75538391107e-06,1.89576775062,1.37944923561,2.35544150659,2.38962462949
tempting,6.75538391107e-06,1.89576775062,1.37944923561,4.71088301318,2.38962462949
thinks,5.76805857022e-05,1.88722825625,0.484671353054,1.10345007516,0.559731895196
total,5.09252017911e-05,1.88609546618,1.09792898345,1.87473915831,1.26796408912
victims,3.7414433969e-05,1.88260269679,1.99253778478,0.850576099601,0.862920005094
student,3.7414433969e-05,1.88260269679,0.747201669291,0.850576099601,0.862920005094
sequels,6.13181001158e-05,1.87970192222,1.06381254611,1.55698675859,0.263263730368
dvd,3.06590500579e-05,1.87970192222,1.21578576698,0.518995586198,0.526527460735
cars,8.52217662627e-05,1.87842841143,0.2186931715,0.373423653484,0.189421464533
poor,0.000139784482467,1.87814909122,0.733313162427,1.02448571104,0.808386027077
numerous,4.78073322937e-05,1.87516157941,0.194922174598,0.998502377793,0.337664349819
meanwhile,1.71482822358e-05,1.86704399682,1.0868387917,0.927901199565,0.941367278284
author,2.75411805605e-05,1.85999854778,0.676710945773,1.15549960701,1.17226868617
sinister,2.75411805605e-05,1.85999854778,0.676710945773,4.04424862452,2.34453737233
asked,2.75411805605e-05,1.85999854778,0.338355472887,0.577749803503,1.17226868617
minds,2.75411805605e-05,1.85999854778,1.69177736443,1.15549960701,4.10294040158
mediocre,7.58681577704e-05,1.85681361876,0.122827671664,2.51677311663,0.851099183106
ridiculously,3.11786949742e-05,1.84837355685,0.89664200315,1.53103697928,0.517752003056
damage,2.07857966494e-05,1.84837355685,0.89664200315,0.765518489641,1.55325600917
cue,1.03928983247e-05,1.84837355685,0.89664200315,1.53103697928,1.55325600917
respond,1.03928983247e-05,1.84837355685,0.89664200315,3.06207395857,1.55325600917
leaving,9.71735993361e-05,1.84507877333,0.575385242663,0.327494541023,0.498370912033
(who,4.52091077125e-05,1.84129166583,1.23674759055,0.351962523973,0.357070346935
games,8.00253171003e-05,1.84037193972,1.04802312056,0.994179856677,1.81549403669
lots,0.000139264837551,1.83917766851,0.602222240921,1.37107789189,0.11591462755
whatsoever,3.48162093878e-05,1.83917766851,2.40888896369,0.457025963965,0.4636585102
begin,8.73003459276e-05,1.83370392545,1.38766024297,0.364532614115,0.554734288989
fictional,3.84537238015e-05,1.83172154283,1.21167838263,1.24138133455,0.839597842794
previous,0.000129391584143,1.83105278724,0.792213818044,0.614874288869,0.249519037618
slapstick,5.24841365398e-05,1.83007282857,0.177552871911,3.03175639462,1.5378772368
subtlety,4.20912382151e-05,1.82555413022,0.664179261592,1.13410146614,0.767040004528
screams,1.40304127384e-05,1.82555413022,3.32089630796,1.13410146614,1.15056000679
walls,1.40304127384e-05,1.82555413022,1.32835852318,1.13410146614,2.30112001358
there\s,0.00033413168114,1.82058567031,1.19924124838,0.523838468806,0.386502272888
none,0.0001408237723,1.81881776812,1.12493830653,1.35589990785,0.802420078538
mistakes,3.16983398904e-05,1.818072351,1.17592393856,0.50197933747,0.509264265301
jumping,3.16983398904e-05,1.818072351,0.587961969279,2.00791734988,1.0185285306
they\re,9.87325340848e-05,1.81594595059,1.51013390004,0.322323574586,0.327001265088
grieving,1.7667927152e-05,1.81213093809,0.527436472441,3.60243995125,0.913680005394
mickey,1.7667927152e-05,1.81213093809,2.10974588976,3.60243995125,1.82736001079
creator,1.7667927152e-05,1.81213093809,0.527436472441,1.80121997563,2.74104001618
judgment,1.7667927152e-05,1.81213093809,1.05487294488,2.70182996344,4.56840002697
meet,7.79467374354e-05,1.80729858892,0.836865869606,0.612414791713,0.621302403668
sexual,8.1584251849e-05,1.80520559693,0.913775289834,0.975182789352,1.38506905276
why,0.000709834955578,1.80417135857,1.58848729694,0.874237806618,0.341125038617
wooden,2.13054415657e-05,1.80329127498,1.312159029,2.2405419209,0.757685858131
arguably,2.13054415657e-05,1.80329127498,1.312159029,0.746847306967,0.757685858131
cool,0.000195386488505,1.80249194374,1.47850543073,0.325752548784,0.578340003414
poorly,0.000113802236656,1.8005465394,1.39204694553,1.95749020182,0.141849863851
reason,0.000295677957338,1.79748102189,1.16610735032,0.591965088651,0.655151919509
smith,7.4828867938e-05,1.79702984694,0.249067223097,1.0632201245,0.64719000382
cost,2.8580470393e-05,1.79236223695,0.652103275018,1.11348143948,0.564820366971
twenty,2.8580470393e-05,1.79236223695,0.978154912527,0.556740719739,0.564820366971
million,6.07984551996e-05,1.79044732003,0.306544274581,1.30857861477,0.265513847721
literally,0.000157452409619,1.78940454349,1.5979758472,0.606351278924,0.30757544736
ok,8.26235416815e-05,1.78249860828,1.46620704918,0.385166535669,0.390756228722
native,4.31305280476e-05,1.78156487407,0.864233256048,0.368924573321,0.374278556426
save,0.000143941641797,1.77942099336,0.517915958498,1.54761860722,0.672890689893
killed,0.000108086142577,1.7772822662,1.20701808116,0.294430188324,0.298703078686
oh,0.000129911229059,1.77443861458,1.07597040378,0.48993183337,0.248520961467
appears,6.49556145295e-05,1.77443861458,0.71731360252,0.48993183337,0.497041922934
marriage,6.85931289431e-05,1.77369179698,1.22269364066,0.695925899674,1.17670909786
hate,0.000119518330734,1.76800948916,2.02719061582,0.53253460149,0.810394439567
attacks,1.81875720683e-05,1.76035576843,1.02473371789,0.874878273876,0.887574862382
evan,1.81875720683e-05,1.76035576843,7.68550288414,1.74975654775,2.66272458715
whilst,0.000101850403582,1.76035576843,0.274482245862,0.156228263192,0.316991022279
door,5.09252017911e-05,1.76035576843,1.64689347517,1.24982610554,0.316991022279
badly,5.09252017911e-05,1.76035576843,0.548964491724,3.12456526384,0.316991022279
plain,4.72876873775e-05,1.76035576843,0.197064176516,2.35544150659,0.68274989414
manipulative,3.27376297229e-05,1.76035576843,1.13859301987,2.43021742743,0.493097145768
established,3.27376297229e-05,1.76035576843,1.42324127484,0.486043485487,1.4792914373
underdeveloped,2.91001153092e-05,1.76035576843,0.960687860518,0.546798921172,0.554734288989
morning,1.45500576546e-05,1.76035576843,1.28091714736,2.18719568469,1.10946857798
possessed,1.45500576546e-05,1.76035576843,0.640458573678,2.18719568469,1.10946857798
traits,1.45500576546e-05,1.76035576843,1.92137572104,1.09359784234,1.10946857798
redeemed,7.2750288273e-06,1.76035576843,1.28091714736,2.18719568469,2.21893715596
bumbling,7.2750288273e-06,1.76035576843,1.28091714736,2.18719568469,2.21893715596
assemble,3.63751441365e-06,1.76035576843,2.56183429471,4.37439136938,4.43787431191
double,4.36501729638e-05,1.76035576843,0.853944764904,0.72906522823,0.739645718652
grave,2.18250864819e-05,1.76035576843,0.853944764904,2.91626091292,1.4792914373
shower,1.0912543241e-05,1.76035576843,1.70788952981,2.91626091292,2.95858287461
backwards,1.0912543241e-05,1.76035576843,0.853944764904,2.91626091292,5.91716574922
low,0.000131470163808,1.75339784049,1.20497344297,0.968244729981,0.859509254086
2,0.000227084828395,1.74827094622,0.943833687526,2.45246198054,0.497610620786
prove,7.32699331893e-05,1.74787097575,0.763099577149,1.08584182928,0.881280005202
mouth,3.68947890527e-05,1.73556202521,1.26287606077,2.587668134,0.437536903991
unless,7.01520636918e-05,1.73427642371,1.06268681855,1.81456234582,0.690336004075
disappointed,6.65145492782e-05,1.73285020955,1.8213040689,0.478449056026,0.485392502865
various,0.000133548743473,1.72610760173,1.1164414047,0.953174773094,0.362627862063
killer,0.000103928983247,1.72514865306,1.25529880441,1.0717258855,1.70858161009
gave,7.43092230217e-05,1.72342522783,1.37944923561,0.428262092107,0.868954410724
straight,0.000122636200232,1.72306009537,1.29177237742,1.42723786204,1.18468678665
sons,2.23447313981e-05,1.71941726219,0.417042792163,0.712110222922,1.44488931086
wanna,6.33966797808e-05,1.7170683315,1.32291443088,0.250989668735,0.254632132651
ad,1.87072169845e-05,1.71145699709,0.498134446194,1.7011521992,0.862920005094
kick,5.61216509535e-05,1.71145699709,0.166044815398,0.567050733068,1.15056000679
heavily,5.61216509535e-05,1.71145699709,1.66044815398,2.26820293227,0.862920005094
developed,5.24841365398e-05,1.70806797333,1.06531723147,0.909526918386,0.30757544736
crap,4.88466221262e-05,1.70417420135,0.763099577149,1.30301019513,0.660960003902
suppose,7.89860272678e-05,1.70244932868,1.41575053129,0.402904468232,0.20437579068
support,4.52091077125e-05,1.69965384538,0.824498393701,1.75981261987,0.714140693871
letdown,1.50697025708e-05,1.69965384538,0.618373795276,1.05588757192,1.07121104081
smug,1.50697025708e-05,1.69965384538,0.618373795276,2.11177514384,3.21363312242
lift,1.50697025708e-05,1.69965384538,0.618373795276,7.39121300343,1.07121104081
stopped,1.50697025708e-05,1.69965384538,1.23674759055,1.05588757192,1.07121104081
awe,1.50697025708e-05,1.69965384538,0.618373795276,1.05588757192,2.14242208161
online,2.6501890728e-05,1.69132220888,0.703248629921,0.600406658542,0.609120003596
board,4.93662670424e-05,1.68623552555,1.88766737505,0.966970723757,1.30800506035
johnson,6.07984551996e-05,1.68512688944,0.919632823743,1.30857861477,0.265513847721
fool,1.14321881572e-05,1.68033959714,1.63025818754,2.7837035987,1.41205091743
trees,1.14321881572e-05,1.68033959714,3.26051637509,5.56740719739,1.41205091743
shtick,1.14321881572e-05,1.68033959714,0.815129093772,1.39185179935,1.41205091743
called,0.00014498093163,1.67833202295,0.89985577377,1.53652456702,0.668067100718
expecting,0.000122116555315,1.67795613672,1.37357923887,0.521204078054,0.264384001561
naturally,8.78199908439e-05,1.67702531785,1.27333775595,0.181187808199,0.183817279192
america,0.000114841526488,1.67273625054,0.0811440726832,0.969887679184,1.12452923741
card,3.06590500579e-05,1.67084615309,0.303946441746,2.07598234479,0.526527460735
ten,5.76805857022e-05,1.66520140257,0.646228470739,0.27586251879,0.839597842794
six,3.84537238015e-05,1.66520140257,1.45401405916,0.413793778185,0.839597842794
department,1.92268619007e-05,1.66520140257,0.484671353054,1.65517511274,0.839597842794
actually,0.000801292460836,1.66217769055,1.87236527247,0.695023272048,0.3827738544
looks,0.000339328130302,1.66061126088,1.01610272945,0.937848073067,0.38058340194
reference,2.70215356443e-05,1.65879678179,1.03458692671,0.588860376647,0.597406157373
feet,2.70215356443e-05,1.65879678179,1.03458692671,0.588860376647,0.597406157373
present,0.000123675490064,1.65680542911,0.828828742407,0.385975709063,0.783154290337
